,userid,itemid,courseid,finalgrade
7850,1585,1889,2,40.77603685370219
7851,2361,37,0,78.17164338199088
7852,1320,429,0,51.381328607195066
7853,3231,5132,6,53.44155783583999
7854,969,5492,6,61.66276049433851
7855,1730,109,0,67.0806348693701
7856,3165,5134,6,41.7304348930729
7857,1190,86,0,64.15760871719365
7858,283,97,0,68.99300352014961
7859,825,37,0,67.4891643400956
7860,161,99,0,64.67694520121202
7861,1461,5110,6,48.2376060830333
7862,1751,95,0,69.68039247706687
7863,1714,96,0,56.684285840340905
7864,2311,64,0,69.82376255654239
7865,647,1690,1,51.14678903098081
7866,1743,1725,1,49.24243814155575
7867,2680,4809,5,45.99656807432504
7868,1547,1061,1,47.94221345476383
7869,2778,1104,1,71.31173978992108
7870,1353,81,0,34.076520622845315
7871,2774,1357,1,25.376589173007677
7872,2317,61,0,52.967881125029805
7873,351,5078,6,54.43353481063112
7874,2070,5300,6,68.60438129203891
7875,443,5218,6,43.45870583529532
7876,2040,6349,7,63.88759299529223
7877,2305,3898,4,51.416040128997395
7878,795,1096,1,39.0309687648901
7879,2560,4,0,49.15571567254031
7880,2461,81,0,56.76767980546438
7881,2044,5292,6,31.384444127334113
7882,2082,91,0,65.8413988460975
7883,1322,55,0,49.708866970208405
7884,306,3815,4,65.02142329787708
7885,2645,5288,6,51.632565420039455
7886,2883,4144,5,45.817056931645645
7887,1599,286,0,53.85046754725353
7888,1800,5461,6,63.15688287451144
7889,2192,1158,1,70.29201479309283
7890,1693,76,0,50.25502996956978
7891,3169,5067,6,46.688188563561695
7892,1858,5080,6,53.324053468782765
7893,72,38,0,50.492003931741216
7894,339,1159,1,60.81207526749276
7895,1778,1214,1,50.773563883162986
7896,1035,4119,4,65.63690695350509
7897,2169,1153,1,56.589552424279915
7898,1373,1,0,62.79115377930164
7899,186,76,0,68.04691831843165
7900,2768,1251,1,75.25074467981767
7901,2930,477,0,49.590631217559185
7902,2290,1919,2,54.944729818939756
7903,2163,5542,6,71.75358249267256
7904,371,1,0,49.297813402305565
7905,2684,5073,6,48.86116192196117
7906,1016,5287,6,66.47306880428427
7907,2738,4,0,39.106836351266445
7908,2748,38,0,58.810429867172225
7909,1846,5063,6,66.89750761603295
7910,611,5074,6,62.72362064949476
7911,898,1043,1,66.43670967760933
7912,1337,1052,1,60.90194927454538
7913,971,2941,3,32.489000439215616
7914,1414,4433,5,64.07264175891568
7915,2862,76,0,77.7179405936515
7916,1674,1851,2,67.74376102643433
7917,1569,5104,6,46.54959021141338
7918,1265,1862,2,54.65458581265684
7919,1906,21,0,69.4797519708904
7920,1962,1874,2,42.59265209080008
7921,2330,5076,6,52.322697347515344
7922,1312,3044,3,70.4351587576732
7923,838,1039,1,43.563790150131254
7924,1647,97,0,48.22303914649826
7925,164,4147,5,44.59300290038524
7926,208,5301,6,56.1339567949347
7927,2981,433,0,48.086901441269845
7928,2809,16,0,49.88396951432835
7929,1078,1350,1,61.61769550540707
7930,1905,2941,3,54.62172128412196
7931,1552,13,0,46.68667521879268
7932,31,2946,3,52.35344285179536
7933,1330,5289,6,64.53973176052943
7934,719,5067,6,47.56418097078212
7935,1588,1138,1,65.30697594721133
7936,2939,1216,1,46.530380274232954
7937,2416,747,0,52.22806002810689
7938,2681,1180,1,51.02432514975818
7939,2847,6277,7,59.51751956453128
7940,1061,73,0,68.06294706379725
7941,1590,1862,2,62.81075405511574
7942,539,1050,1,52.656769373435964
7943,1759,0,0,69.40314545445305
7944,314,3119,3,76.36145380740378
7945,2519,5098,6,68.48518948269367
7946,2730,37,0,53.602881395226255
7947,1615,5343,6,68.50802695181375
7948,1619,24,0,40.66365544240793
7949,1688,96,0,51.043652024902244
7950,1500,7466,7,31.746833528153722
7951,2430,1905,2,58.562309284807256
7952,2497,5067,6,54.00311948214235
7953,219,5469,6,58.801368017901794
7954,2639,81,0,42.892707381997
7955,1294,5497,6,52.33795255624023
7956,777,4253,5,59.410039307178636
7957,2880,4602,5,39.613401267434796
7958,1764,5085,6,61.99295076779745
7959,2504,4169,5,52.969215411304674
7960,1563,8,0,56.188300148308606
7961,2332,61,0,55.64876057674965
7962,1108,73,0,48.13705706091823
7963,2074,4292,5,46.23255369154368
7964,2491,10,0,68.5739352477093
7965,1340,97,0,67.68082412876359
7966,960,4148,5,54.68901647537465
7967,2917,1874,2,46.68006849565824
7968,985,4155,5,33.385721122896946
7969,3190,1947,2,63.76265680353352
7970,195,5114,6,65.40876001434313
7971,1061,76,0,58.92678690836239
7972,371,5104,6,59.40675751777559
7973,404,81,0,45.73164284431459
7974,3155,16,0,64.28815903997453
7975,351,1194,1,31.162670581008165
7976,1578,64,0,24.381734783361225
7977,1617,1125,1,54.42743304217892
7978,722,5104,6,44.189944548081186
7979,2628,4228,5,62.30015164674269
7980,2332,4297,5,63.43618247269021
7981,1394,63,0,27.625803993199685
7982,2882,5293,6,47.94230973765631
7983,3143,5091,6,37.32646694612947
7984,768,19,0,51.25141489612482
7985,1716,3820,4,58.190556652682794
7986,1964,2943,3,50.3258284871438
7987,1952,44,0,50.6649068377349
7988,1491,4217,5,43.667941793294474
7989,2415,49,0,52.95992953195764
7990,1102,5133,6,60.39450503801608
7991,2370,5087,6,50.013536998703856
7992,1012,1905,2,62.20927733670508
7993,401,16,0,38.99882030112772
7994,1896,64,0,48.2323851918802
7995,972,1200,1,37.078782689259924
7996,965,42,0,56.430431393057006
7997,2657,1885,2,66.41310104245466
7998,627,137,0,45.35771722748389
7999,2269,22,0,41.25711083857782
8000,383,49,0,41.26891858396455
8001,2474,5081,6,69.73555181404701
8002,609,1124,1,64.78982719295752
8003,1294,4103,4,77.90188585160388
8004,1663,5092,6,56.77395381469495
8005,156,42,0,40.48470780547945
8006,719,5073,6,48.9107218631253
8007,1383,5064,6,66.63593251214911
8008,1799,96,0,63.58329125561525
8009,2582,86,0,70.19039887919457
8010,3237,85,0,52.384830038413135
8011,1437,85,0,48.94314494481824
8012,649,1905,2,56.56524366191122
8013,906,4291,5,61.39394376842019
8014,2122,4294,5,32.82832319842851
8015,2124,63,0,64.00635969783109
8016,528,1355,1,55.29255995140415
8017,1193,1229,1,50.234438847573465
8018,399,4014,4,48.92680780857588
8019,1666,4403,5,56.462781187297466
8020,2814,1088,1,60.971556155620476
8021,3240,1851,2,71.58087604404521
8022,3146,1116,1,66.36214031163523
8023,3231,5066,6,72.63120019045621
8024,497,4255,5,54.97081278237119
8025,1533,1921,2,55.01382940512937
8026,3180,5292,6,46.76292871742462
8027,943,5081,6,67.96302235450024
8028,2944,5134,6,71.45676494421794
8029,1412,1052,1,54.57140770004366
8030,1184,86,0,54.955852734237766
8031,520,89,0,61.35638490516119
8032,467,5130,6,44.16362319848708
8033,1340,15,0,47.45200482975159
8034,3086,3897,4,72.83891943681752
8035,150,3911,4,55.16483319982256
8036,1533,3687,4,69.87748498992622
8037,2606,5066,6,67.18944794647891
8038,3266,4436,5,49.47767406421105
8039,1094,71,0,67.92730789871202
8040,3208,79,0,68.64081499185279
8041,1667,5083,6,51.514272609572785
8042,1457,21,0,35.62153901540341
8043,3153,117,0,63.398170932974494
8044,3042,1879,2,56.63828272741013
8045,3154,5068,6,35.50266783972963
8046,2645,5541,6,53.32849436228974
8047,441,3065,3,64.45576287146456
8048,1619,91,0,42.94550587271355
8049,1480,5069,6,75.53133372932477
8050,439,1178,1,75.19064102522482
8051,2392,8,0,61.37667436115683
8052,2423,35,0,69.19743662560052
8053,1692,1905,2,47.00527374934101
8054,413,5119,6,68.38869558542586
8055,903,5531,6,35.94775243127896
8056,677,1038,1,58.81839978566313
8057,2186,5085,6,50.538686634800804
8058,1315,1851,2,37.469276484003174
8059,787,86,0,66.02669042916402
8060,2394,19,0,62.36969629383428
8061,1337,1132,1,73.52478177200737
8062,2166,5134,6,59.087791764502974
8063,1635,76,0,44.00836383923032
8064,1753,6332,7,68.45580497039927
8065,3039,38,0,49.00302414013773
8066,1660,5109,6,71.73255454728124
8067,3191,5541,6,59.46916529372824
8068,1104,5062,6,42.04387438413755
8069,1528,61,0,54.625627602626786
8070,2082,4253,5,54.44555456543646
8071,1094,1126,1,71.03964278735114
8072,1994,5083,6,64.28092342609273
8073,376,1893,2,59.628327102458385
8074,1012,1947,2,65.29582454649702
8075,2921,7064,7,47.84547312914305
8076,874,1213,1,51.09017984901644
8077,1591,5109,6,42.64984126691005
8078,313,1247,1,46.74855711109362
8079,465,1885,2,30.867936681756955
8080,2738,1093,1,60.51906557985396
8081,2823,45,0,30.69169339495995
8082,1525,1266,1,65.94877235912578
8083,2484,5056,6,54.20081474001607
8084,151,97,0,34.44304795517135
8085,1108,21,0,52.168506973945476
8086,2856,1917,2,72.95594864956337
8087,3133,816,0,74.61185609471634
8088,575,86,0,41.38801766546461
8089,1449,1219,1,66.75453353107896
8090,2607,1880,2,62.006080393493406
8091,3035,1889,2,77.44631109526931
8092,1137,98,0,69.84698144434071
8093,1004,5616,6,47.580075221229585
8094,1711,5257,6,65.20019332268922
8095,773,1047,1,47.90114102077504
8096,1792,91,0,36.622099636421765
8097,2939,1219,1,65.97219441776099
8098,254,89,0,66.96699081468233
8099,1590,5063,6,46.629158490872555
8100,257,1219,1,49.51095099148707
8101,449,1215,1,63.456449070911845
8102,2157,55,0,48.514894214327924
8103,132,5080,6,75.68907411241028
8104,2067,1059,1,50.03416419552661
8105,1241,1214,1,49.41815925588853
8106,1487,1124,1,46.277077706177266
8107,2550,140,0,69.3782803317383
8108,2083,1693,1,64.19171046634881
8109,285,5284,6,62.708421506157435
8110,1232,1939,2,58.41299569343542
8111,2346,6271,7,58.49234834922461
8112,3182,15,0,55.20781583534081
8113,2862,96,0,26.347930292536866
8114,1008,91,0,70.42342725416513
8115,2535,1251,1,48.83305526781623
8116,460,5125,6,50.604895760497854
8117,1796,3253,3,64.8375956920306
8118,541,5086,6,56.153551901914085
8119,2642,5087,6,60.27642230953082
8120,998,5066,6,67.7373865395227
8121,3035,1869,2,59.54593823911475
8122,448,5066,6,63.40546777373338
8123,1368,1371,1,55.15471674745696
8124,1294,5064,6,54.22183436317936
8125,1632,71,0,72.09736272955797
8126,2526,5075,6,74.88010096502109
8127,1851,2939,3,53.54773298299083
8128,3178,5098,6,51.88142587598259
8129,1955,9,0,53.93253753389075
8130,2348,1078,1,59.66656765812169
8131,2884,1175,1,70.1427367713714
8132,3039,42,0,38.22816209811759
8133,3130,5213,6,56.75389552240313
8134,1495,5121,6,49.51478147211667
8135,2491,49,0,70.83564489030579
8136,3080,1116,1,67.10382041313802
8137,747,5064,6,59.904680261576466
8138,337,5069,6,62.25199784301084
8139,930,79,0,38.04353521333323
8140,1278,5080,6,32.846062128078046
8141,942,5067,6,51.704695178580785
8142,48,42,0,55.77872023901035
8143,1990,5291,6,71.29016119154339
8144,2805,1889,2,51.47673459756094
8145,2177,131,0,50.39017155633697
8146,1966,5068,6,46.607512463462314
8147,1031,5074,6,69.00084482534263
8148,2883,4434,5,58.11030831067809
8149,180,1073,1,50.525880144446646
8150,1401,1074,1,52.088334222687905
8151,152,5082,6,67.79340630464263
8152,2240,3753,4,59.08353526550554
8153,1287,1919,2,58.586721928126444
8154,1442,9,0,54.57080507334746
8155,1327,113,0,63.58819478931825
8156,1537,5481,6,66.4353340220585
8157,41,1180,1,40.07770001679183
8158,1748,21,0,52.535852889377836
8159,1563,9,0,48.08986914704162
8160,2343,1,0,38.99121794046934
8161,435,83,0,49.15967343303035
8162,1788,1873,2,50.660972281874095
8163,1765,1873,2,32.52210545458562
8164,1012,37,0,50.83538444207264
8165,2741,5287,6,65.78638080391094
8166,1788,1214,1,46.80200816482122
8167,157,5075,6,56.03962664850202
8168,908,86,0,64.59643063030158
8169,2730,89,0,68.07778174898183
8170,2251,3820,4,63.89727465497583
8171,2922,27,0,58.7421342605607
8172,1600,4255,5,50.552600486227476
8173,2538,1184,1,38.70357984151981
8174,2862,21,0,47.26656786429437
8175,1579,5121,6,59.09562534534019
8176,1704,5133,6,51.66398513506839
8177,2639,49,0,60.677000720442514
8178,3058,86,0,61.41561695335819
8179,3229,15,0,45.3283077268775
8180,986,97,0,61.28626411410224
8181,76,5078,6,50.18035056789933
8182,1949,1059,1,48.08018415877806
8183,2290,1171,1,64.91817667156135
8184,1377,5213,6,50.30597817718631
8185,568,5303,6,58.868641669166834
8186,3052,5065,6,48.65825872546968
8187,1048,1093,1,47.0511948295148
8188,1205,1178,1,68.89165296917872
8189,745,1178,1,52.12970630160652
8190,203,5138,6,46.37714847499299
8191,2023,81,0,56.78068857987653
8192,885,1180,1,54.983062288503724
8193,1259,82,0,34.92141152205131
8194,1187,67,0,64.28471410060628
8195,35,33,0,49.85394131587081
8196,2017,5067,6,48.717700549563254
8197,186,0,0,46.04445020157423
8198,1581,5616,6,67.73569426020195
8199,240,4405,5,49.18434574440476
8200,1547,1175,1,51.006347147554216
8201,1991,5285,6,45.829793824202795
8202,49,12,0,66.19668857906125
8203,1117,4257,5,45.81256140225498
8204,1641,5063,6,57.92913385806908
8205,401,1905,2,49.62864455025338
8206,674,1200,1,33.22753879370139
8207,1162,5842,7,61.59992783878974
8208,2824,1178,1,33.28636763645204
8209,913,42,0,68.33224740989232
8210,3207,1079,1,48.51759453339746
8211,1986,5493,6,82.22278822754964
8212,2893,5132,6,61.68861832858204
8213,3054,22,0,46.13593770235826
8214,1556,1097,1,54.83587732586126
8215,941,1862,2,57.42708359288179
8216,2986,4294,5,51.10651507267067
8217,2091,96,0,57.49228458652586
8218,792,96,0,45.39839257462657
8219,2645,5143,6,53.33670227782925
8220,1675,5069,6,34.75376011215526
8221,1190,96,0,69.22035857045738
8222,630,1158,1,55.34056083465566
8223,18,429,0,72.09522307117673
8224,139,80,0,66.79540388233383
8225,1230,91,0,55.988590607215016
8226,440,426,0,69.24124331746329
8227,2857,91,0,33.150367367773825
8228,555,10,0,48.736305960152066
8229,2088,5106,6,52.394002368111046
8230,1172,3250,3,40.03288235201774
8231,2134,5343,6,47.30294384003706
8232,2924,5063,6,50.001175168357626
8233,217,5113,6,59.52674712524598
8234,968,1211,1,52.92821942591454
8235,164,4148,5,44.96399548229942
8236,959,6292,7,41.059108819607616
8237,3003,5286,6,77.66434945180025
8238,1838,1184,1,47.419250745389036
8239,2278,19,0,49.53254542802488
8240,475,0,0,46.45761170278544
8241,3104,1919,2,60.99504765247921
8242,2137,9,0,68.90314304483167
8243,16,2943,3,40.84659732900894
8244,3247,69,0,41.367788170699065
8245,1880,89,0,75.46087731566102
8246,2227,2938,3,56.895839630011764
8247,1088,79,0,57.11454490159684
8248,299,4241,5,47.4293950304502
8249,1615,5345,6,51.8801515919034
8250,2928,2200,2,65.43714778134031
8251,1061,86,0,63.361608786934596
8252,1978,0,0,46.90438077923992
8253,1743,1917,2,57.060833292558776
8254,1747,1,0,56.60637541561722
8255,2586,5932,7,54.160952727619176
8256,2890,5138,6,70.01247881254258
8257,1730,85,0,51.68394113034674
8258,183,1905,2,57.35304716126668
8259,87,4246,5,59.97167513161654
8260,1122,5434,6,37.043772111082575
8261,3146,4098,4,51.5304213395728
8262,3260,1889,2,69.58174421553417
8263,1749,5125,6,35.303182438068525
8264,1034,1153,1,51.36133692609978
8265,2994,38,0,61.96635444312812
8266,2837,1242,1,53.662930470088725
8267,2750,5462,6,33.49911178515371
8268,375,5063,6,54.382009797211154
8269,203,5109,6,49.597876856055606
8270,1537,5307,6,66.2241643203295
8271,1932,1851,2,57.4588412279116
8272,1887,1054,1,64.3477752386633
8273,2907,1921,2,47.838947821238115
8274,1528,133,0,47.032054967415625
8275,1431,1211,1,52.0674037104351
8276,1346,5303,6,66.28121565483617
8277,266,5066,6,53.717057453215304
8278,775,3937,4,38.52861496239447
8279,2323,1093,1,49.81907354290115
8280,2818,161,0,52.25159671985656
8281,2897,1905,2,54.77780275755851
8282,338,4253,5,40.19208744872538
8283,522,5081,6,29.52878384711479
8284,2206,22,0,41.63330174127601
8285,2807,129,0,67.5503738169536
8286,2973,605,0,65.2305528567776
8287,1559,37,0,69.56624417019583
8288,811,5110,6,56.27645241953324
8289,2970,79,0,63.05404134024856
8290,76,400,0,56.6166199425797
8291,334,45,0,51.79475074316575
8292,2730,44,0,67.73980758747251
8293,2472,1126,1,47.17023160109785
8294,2790,1869,2,57.18686912131537
8295,2732,4,0,48.447368456950315
8296,2472,162,0,56.11511118929769
8297,1988,50,0,50.361349238429696
8298,854,5061,6,47.14290474381738
8299,2203,1219,1,65.81014460151059
8300,3163,5063,6,70.3580581995335
8301,919,2012,2,46.07336348419414
8302,2667,5293,6,64.52475895003847
8303,1018,400,0,30.752671414028402
8304,1495,5067,6,48.55681941157175
8305,1303,778,0,49.70435529254762
8306,1769,5080,6,49.00651227125206
8307,591,45,0,52.80848620266712
8308,2936,1851,2,56.146180557757546
8309,2569,95,0,56.70454878615737
8310,2082,1053,1,58.65504711744302
8311,2337,5068,6,61.71783394026471
8312,1978,5291,6,41.7781851054473
8313,2965,1180,1,53.074728644374076
8314,891,4103,4,54.52962980076706
8315,2224,5626,6,63.95024309996011
8316,290,117,0,50.31576037961307
8317,2486,5300,6,87.28271777783813
8318,1700,5069,6,38.597524094527955
8319,1087,36,0,56.35686670400172
8320,1633,5064,6,53.239043325991126
8321,2470,1930,2,59.61995444968668
8322,2091,4,0,52.60871591474934
8323,177,4280,5,50.994893616439526
8324,182,1180,1,54.95893876820025
8325,2632,1993,2,54.682259528897546
8326,2869,2262,2,36.95786121248647
8327,179,3687,4,53.38981152364848
8328,272,71,0,65.56717740665299
8329,135,1905,2,53.68468092350206
8330,1044,5121,6,46.86738415848175
8331,994,1874,2,41.047691544073615
8332,1086,5131,6,53.00214664169202
8333,1747,5066,6,64.41638164963479
8334,1533,73,0,52.29831404478274
8335,1044,2510,2,46.40264147621367
8336,707,1908,2,43.71488310699888
8337,2223,45,0,56.70898486280543
8338,3199,1862,2,50.21136892819304
8339,2150,96,0,67.39838071414704
8340,116,1956,2,54.00211099161464
8341,3056,1215,1,55.189964586592545
8342,1660,5095,6,53.34040035720771
8343,1457,50,0,60.50461724029773
8344,2482,49,0,78.56987591022293
8345,2919,4,0,53.03006487597491
8346,1222,1935,2,52.509558736665646
8347,2726,37,0,65.8364270337655
8348,2696,5075,6,64.11680961173187
8349,2423,13,0,46.55984543058089
8350,2401,45,0,67.66840510628059
8351,2512,5345,6,50.044779216632065
8352,2456,137,0,51.397709613978236
8353,2330,5074,6,40.78616368371573
8354,1243,1919,2,38.643509337130034
8355,1871,1873,2,63.18879511219643
8356,1406,133,0,40.97998995672627
8357,371,79,0,48.48731686166064
8358,857,5075,6,51.42863490744639
8359,2668,5287,6,46.60331067628276
8360,2458,1113,1,76.81574915527037
8361,2232,4,0,57.670324903835215
8362,791,42,0,53.480216399262574
8363,3014,345,0,57.2209003659063
8364,649,5117,6,51.29697843156121
8365,219,4257,5,57.10609848667309
8366,974,1905,2,55.94235356829324
8367,1759,73,0,53.411012760234556
8368,2905,1360,1,72.6069837096177
8369,2303,1094,1,48.562291924648925
8370,1315,110,0,58.805042944347804
8371,3268,5289,6,52.252709367815456
8372,1061,29,0,53.62568847595746
8373,1748,1946,2,69.43327540339456
8374,2573,36,0,47.198497364891765
8375,1727,5113,6,47.85245476593187
8376,2527,61,0,48.10689520005275
8377,1285,1178,1,55.703567950106965
8378,932,5056,6,46.10206871325777
8379,598,4463,5,70.80883639551081
8380,2551,3817,4,64.62958495118832
8381,3252,5148,6,54.323904829772246
8382,339,5117,6,71.9233340381808
8383,1115,5143,6,67.28061590607457
8384,1967,67,0,47.86009595884265
8385,1064,18,0,53.26708875181542
8386,2163,5540,6,49.37773713816361
8387,3180,3753,4,62.7399768967567
8388,2829,527,0,49.94120596636747
8389,3237,5286,6,66.33503915034994
8390,1391,5293,6,43.99324176456362
8391,1199,5138,6,39.39064319427173
8392,1411,1093,1,42.456081847515414
8393,554,12,0,68.35373866728901
8394,1199,5086,6,70.28723857656
8395,2055,42,0,67.41026224761288
8396,37,50,0,67.83037014708476
8397,1015,1947,2,46.55790791558615
8398,1882,58,0,38.418620774213295
8399,351,9,0,73.58486127429278
8400,707,91,0,55.02684509922051
8401,1432,4,0,59.08701233641104
8402,244,5065,6,49.938645454010185
8403,2609,433,0,36.573919884611726
8404,3005,36,0,64.01441503273367
8405,1969,61,0,59.37196400849508
8406,1170,5527,6,26.07324556003958
8407,2310,6023,7,65.74130271760558
8408,833,1921,2,59.123992492818815
8409,2710,45,0,66.83174795668147
8410,2178,21,0,71.77542963197544
8411,1823,21,0,62.00547627262881
8412,413,5285,6,51.66850163242724
8413,12,1118,1,32.789145041115944
8414,1306,5029,5,45.810410949097
8415,2965,1851,2,43.82305084863932
8416,3074,152,0,62.93706942927413
8417,886,21,0,62.33319703366754
8418,1706,9,0,47.61060547644919
8419,3261,4251,5,65.55631566101557
8420,13,5131,6,31.646410804351266
8421,1573,4,0,54.86133670567593
8422,825,38,0,54.120696393081126
8423,2493,1266,1,59.547189652471786
8424,467,5116,6,71.04515045124566
8425,2269,15,0,67.1647850380207
8426,1870,1216,1,84.45814406854892
8427,1006,5061,6,37.475106867039734
8428,440,429,0,68.42304902937846
8429,1660,5148,6,29.78274399489811
8430,933,1,0,46.41752582283707
8431,2243,5113,6,69.79330332967577
8432,2836,4738,5,66.81559103765387
8433,2967,1136,1,56.19705917369481
8434,474,21,0,43.136827110700374
8435,223,5108,6,70.74821878544219
8436,1915,4284,5,49.414278215048746
8437,1899,1130,1,53.62387598343245
8438,2513,5085,6,47.59885076169976
8439,262,98,0,39.07306671614126
8440,2012,1871,2,33.89031524019927
8441,498,9,0,69.59641949103094
8442,2644,429,0,67.03221764710224
8443,961,1153,1,56.20033027124978
8444,240,4257,5,63.914205993580914
8445,994,4,0,51.18708055096537
8446,3143,5056,6,38.74180221212662
8447,2566,44,0,75.17849571206773
8448,531,90,0,66.49223905623322
8449,1579,5469,6,54.84861944504211
8450,1457,1150,1,70.54464000360925
8451,2550,61,0,59.31133206523218
8452,253,15,0,54.11002690311852
8453,2992,1919,2,59.10844404182567
8454,195,5086,6,49.764001876405516
8455,2457,2011,2,53.76682230506228
8456,3097,3937,4,54.31489250229063
8457,1421,115,0,73.42744542480088
8458,3066,45,0,36.57745982930514
8459,1055,1047,1,73.85062707938539
8460,1387,1131,1,52.7492983782747
8461,2280,45,0,58.42961818632535
8462,1554,1216,1,57.10008504559771
8463,147,97,0,57.80360469781749
8464,1094,162,0,54.226026230683416
8465,2321,4144,5,44.09619840482731
8466,2008,81,0,50.82245366424688
8467,1845,5436,6,51.244108014515646
8468,857,5064,6,49.19968550192115
8469,648,813,0,65.50126807276249
8470,266,5109,6,46.908310426934094
8471,581,4431,5,37.90457505430933
8472,3174,5120,6,36.57628951819229
8473,2461,50,0,69.98574318111118
8474,3038,4082,4,56.86920674108821
8475,1494,71,0,62.392336420769745
8476,2394,5292,6,35.26160280117449
8477,1699,49,0,63.36649317201564
8478,2967,1046,1,48.304633305849975
8479,1714,76,0,72.34529964355222
8480,2601,18,0,65.60285989901608
8481,813,19,0,55.543398615941946
8482,1708,4,0,68.71056681888581
8483,2877,1905,2,47.72732281377706
8484,2413,0,0,51.961697778467126
8485,1845,5340,6,32.548469350793354
8486,2527,5063,6,67.13978868712299
8487,1880,18,0,54.09365048552014
8488,1751,19,0,57.97311203811704
8489,196,6329,7,51.48441834148911
8490,256,130,0,52.99805472858266
8491,447,8,0,54.98287157119621
8492,1539,1088,1,67.6142957642847
8493,644,71,0,53.67374156823786
8494,1717,86,0,68.67953663891434
8495,2872,4,0,52.81046370564761
8496,3207,4082,4,56.42075396141133
8497,377,1190,1,55.7020087114043
8498,339,33,0,55.76797171844786
8499,755,5627,6,51.80504616063279
8500,1882,113,0,71.15530010330494
8501,1978,95,0,65.32370336102905
8502,2898,5345,6,34.5670504690103
8503,3225,1138,1,63.06872407099144
8504,2101,1920,2,50.77642744927389
8505,2080,1955,2,71.29749501952618
8506,1340,4289,5,42.45261522424587
8507,2293,82,0,47.66116754239348
8508,2463,45,0,66.95508142771169
8509,791,5616,6,52.259056102166
8510,2587,44,0,72.39447731012869
8511,296,3962,4,51.66608347877437
8512,1547,96,0,58.30235342409594
8513,2845,5082,6,49.97268101603266
8514,467,5073,6,68.74202487295335
8515,3052,1178,1,55.006358179171734
8516,2680,1113,1,41.504445989669186
8517,3110,424,0,34.27295001773988
8518,3179,5292,6,52.10849261983521
8519,2195,5124,6,65.62785968574555
8520,92,86,0,66.16285186240906
8521,460,5131,6,61.86609429150332
8522,1663,5090,6,48.38338810509708
8523,434,76,0,37.31518704874495
8524,1415,113,0,48.74064106978171
8525,1765,5108,6,52.57484469640554
8526,186,1124,1,61.33604637092647
8527,2723,45,0,58.288981724608874
8528,1158,1919,2,54.24223030275273
8529,1366,1905,2,36.17112047320695
8530,491,27,0,46.784867296327214
8531,1704,5135,6,60.88309888444933
8532,1465,5978,7,56.05608632393821
8533,2179,37,0,50.00390447183353
8534,1322,137,0,49.70962592168282
8535,2349,79,0,61.952962669910164
8536,1161,1905,2,66.85450361222327
8537,1505,38,0,79.37447273612717
8538,1565,5089,6,67.12025155234413
8539,210,5123,6,63.43137073790561
8540,3129,37,0,54.17864043681188
8541,3216,1908,2,50.843369947731965
8542,1700,5526,6,46.56163170637905
8543,3136,804,0,56.672570628785266
8544,644,95,0,46.36236667867991
8545,1480,5061,6,50.15978357233936
8546,2293,81,0,65.71658673736131
8547,414,1171,1,51.57017338326506
8548,1747,5064,6,71.58418529621547
8549,1403,5961,7,41.817389398174356
8550,2414,1944,2,63.83130241891436
8551,2428,1905,2,55.466345471728985
8552,2341,5098,6,37.45733997728165
8553,257,5109,6,66.50278242069739
8554,2172,116,0,52.09406938038658
8555,2198,1100,1,62.26732250121232
8556,2508,0,0,46.9807724916694
8557,1792,1219,1,57.31182661965964
8558,1340,95,0,49.66924746827478
8559,963,4125,4,66.37928062666842
8560,653,1153,1,63.060339232354785
8561,1778,1885,2,30.11568509642775
8562,2239,1893,2,58.86081544685607
8563,742,4,0,75.87488366802631
8564,2598,49,0,51.57116897883785
8565,1273,1091,1,57.42739309029075
8566,813,1921,2,39.81872971009193
8567,220,5287,6,85.2061275871934
8568,2598,71,0,45.01679020995146
8569,327,1919,2,64.39264723274893
8570,535,2510,2,60.288655455304394
8571,896,5114,6,44.0894731718503
8572,189,21,0,53.30307796587347
8573,2702,2136,2,61.38618384682145
8574,305,89,0,57.16401790111908
8575,2161,9,0,61.01168136142718
8576,2850,4225,5,58.2985457447024
8577,1909,5091,6,58.18835621105123
8578,2203,42,0,70.86675117537382
8579,1397,1153,1,44.123845177779216
8580,1906,1214,1,53.878213730730735
8581,1897,5091,6,68.32787765487784
8582,2623,1742,1,47.45450980921092
8583,555,5061,6,49.567663715228896
8584,2124,38,0,46.66097806322013
8585,435,4103,4,68.4349202938816
8586,1557,0,0,32.61000638537059
8587,222,86,0,47.980319913066275
8588,1087,5288,6,51.70965375416037
8589,467,5138,6,70.48973418900708
8590,905,18,0,66.80575627108821
8591,254,19,0,69.1637122473036
8592,1602,96,0,67.6290799247809
8593,3190,1211,1,50.78604598931479
8594,1593,91,0,60.022393371138385
8595,733,4241,5,58.17113344412891
8596,3245,71,0,51.538632506006735
8597,998,4147,5,45.03291463120256
8598,2084,4,0,46.93721227218205
8599,1330,5112,6,69.91883899917043
8600,960,5133,6,48.019881438454
8601,2750,5488,6,61.9851127721364
8602,1921,1355,1,46.596031730485684
8603,232,3937,4,28.41893154006485
8604,627,1038,1,70.44357019875966
8605,2036,58,0,47.13578489395842
8606,2822,583,0,50.46859954092949
8607,272,21,0,73.33520732290947
8608,720,4,0,44.46169387186167
8609,1937,161,0,43.49299845264546
8610,2392,1918,2,48.60150000820155
8611,520,49,0,50.58162743818832
